OrderID,Date,ProductID,StoreID,CustomerID,Quantity,Discount,Revenue,Cost,Profit
ORD113395,2024-09-30,P1010,S009,C0386,5,0.0,668.0,468.6,199.4
ORD113396,2024-09-22,P1024,S008,C0320,2,0.2,197.73,168.54,29.19
ORD113397,2024-05-19,P1014,S001,C0177,4,0.0,487.88,363.6,124.28
ORD113398,2023-09-01,P1006,S005,C0017,2,0.05,356.14,251.4,104.74
ORD113399,2024-04-18,P1018,S004,C0236,9,0.2,491.33,442.53,48.8
ORD113400,2024-01-17,P1016,S008,C0011,2,0.1,55.96,28.86,27.1
ORD113401,2023-04-13,P1010,S008,C0391,5,0.1,601.2,468.6,132.6
ORD113402,2024-05-03,P1012,S005,C0280,2,0.0,285.46,142.26,143.2
ORD113403,2023-02-06,P1018,S001,C0294,3,0.05,194.48,147.51,46.97
ORD113404,2024-10-15,P1013,S011,C0391,2,0.0,119.7,67.9,51.8
ORD113405,2024-07-02,P1008,S004,C0057,2,0.0,174.1,98.24,75.86
ORD113406,2024-06-03,P1002,S013,C0163,4,0.15,135.29,110.48,24.81
ORD113407,2023-11-29,P1008,S006,C0386,4,0.0,348.2,196.48,151.72
ORD113408,2024-02-01,P1005,S006,C0169,1,0.1,15.62,7.98,7.64
ORD113409,2023-10-23,P1001,S015,C0248,2,0.0,408.72,222.28,186.44
ORD113410,2023-04-17,P1024,S008,C0247,3,0.0,370.74,252.81,117.93
ORD113411,2024-06-13,P1004,S005,C0094,2,0.0,357.08,184.32,172.76
ORD113412,2023-03-24,P1005,S014,C0366,4,0.05,65.93,31.92,34.01
ORD113413,2023-10-15,P1013,S010,C0177,2,0.2,95.76,67.9,27.86
ORD113414,2024-12-06,P1004,S011,C0026,4,0.1,642.74,368.64,274.1
ORD113415,2024-04-05,P1012,S006,C0048,3,0.05,406.78,213.39,193.39
ORD113416,2023-08-03,P1012,S008,C0288,4,0.1,513.83,284.52,229.31
ORD113417,2023-10-08,P1010,S013,C0106,9,0.15,1022.04,843.48,178.56
ORD113418,2024-04-03,P1020,S012,C0070,2,0.05,75.28,45.4,29.88
ORD113419,2023-12-10,P1013,S012,C0327,3,0.0,179.55,101.85,77.7
ORD113420,2023-07-13,P1022,S009,C0302,4,0.0,322.56,170.08,152.48
ORD113421,2023-06-07,P1007,S004,C0205,2,0.0,91.9,62.72,29.18
ORD113422,2024-04-09,P1027,S011,C0358,4,0.1,703.01,366.8,336.21
ORD113423,2023-04-14,P1023,S010,C0068,1,0.0,88.75,50.2,38.55
ORD113424,2023-02-03,P1027,S005,C0335,2,0.2,312.45,183.4,129.05
ORD113425,2023-04-12,P1024,S013,C0247,3,0.05,352.2,252.81,99.39
ORD113426,2024-09-30,P1024,S010,C0113,6,0.0,741.48,505.62,235.86
ORD113427,2024-12-26,P1012,S004,C0181,1,0.1,128.46,71.13,57.33
ORD113428,2023-11-21,P1026,S003,C0320,8,0.2,1902.91,1129.84,773.07
ORD113429,2024-11-21,P1005,S013,C0251,4,0.0,69.4,31.92,37.48
ORD113430,2024-08-14,P1009,S008,C0134,2,0.05,200.74,135.26,65.48
ORD113431,2023-05-21,P1027,S002,C0097,1,0.1,175.75,91.7,84.05
ORD113432,2024-04-18,P1029,S011,C0083,3,0.0,55.23,34.68,20.55
ORD113433,2023-01-31,P1018,S015,C0208,2,0.1,122.83,98.34,24.49
ORD113434,2023-03-04,P1008,S005,C0400,2,0.0,174.1,98.24,75.86
ORD113435,2024-07-13,P1019,S014,C0170,1,0.0,176.76,104.21,72.55
ORD113436,2023-03-28,P1018,S007,C0068,4,0.0,272.96,196.68,76.28
ORD113437,2023-10-31,P1024,S001,C0102,5,0.05,587.0,421.35,165.65
ORD113438,2023-03-02,P1025,S011,C0142,3,0.0,872.49,436.77,435.72
ORD113439,2024-01-31,P1017,S015,C0185,3,0.0,882.09,435.06,447.03
ORD113440,2023-11-30,P1003,S003,C0137,6,0.0,167.46,80.52,86.94
ORD113441,2024-02-15,P1016,S008,C0052,4,0.0,124.36,57.72,66.64
ORD113442,2023-10-11,P1010,S002,C0038,2,0.0,267.2,187.44,79.76
ORD113443,2024-04-10,P1027,S014,C0088,1,0.0,195.28,91.7,103.58
ORD113444,2023-03-21,P1019,S015,C0244,2,0.15,300.49,208.42,92.07
ORD113445,2024-11-22,P1018,S012,C0137,3,0.0,204.72,147.51,57.21
ORD113446,2023-03-18,P1027,S006,C0231,6,0.1,1054.51,550.2,504.31
ORD113447,2024-06-23,P1001,S002,C0259,1,0.0,204.36,111.14,93.22
ORD113448,2023-12-27,P1007,S001,C0146,3,0.0,137.85,94.08,43.77
ORD113449,2023-03-18,P1000,S003,C0086,2,0.05,242.92,118.62,124.3
ORD113450,2024-05-23,P1028,S015,C0178,5,0.1,118.48,89.15,29.33
ORD113451,2023-06-13,P1007,S007,C0279,1,0.2,36.76,31.36,5.4
ORD113452,2023-01-09,P1001,S004,C0187,3,0.0,613.08,333.42,279.66
ORD113453,2023-06-24,P1016,S006,C0386,7,0.15,184.99,101.01,83.98
ORD113454,2024-04-06,P1000,S008,C0278,7,0.15,760.71,415.17,345.54
ORD113455,2023-11-03,P1022,S011,C0157,6,0.0,483.84,255.12,228.72
ORD113456,2024-08-10,P1026,S001,C0185,7,0.0,2081.31,988.61,1092.7
ORD113457,2023-09-02,P1005,S014,C0192,8,0.2,111.04,63.84,47.2
ORD113458,2023-05-02,P1028,S010,C0105,3,0.0,78.99,53.49,25.5
ORD113459,2023-07-04,P1009,S009,C0066,3,0.1,285.26,202.89,82.37
ORD113460,2023-02-01,P1024,S004,C0296,1,0.0,123.58,84.27,39.31
ORD113461,2024-07-22,P1014,S006,C0026,3,0.05,347.61,272.7,74.91
ORD113462,2023-11-06,P1005,S011,C0336,6,0.1,93.69,47.88,45.81
ORD113463,2024-01-07,P1000,S010,C0376,7,0.1,805.46,415.17,390.29
ORD113464,2024-10-17,P1014,S014,C0273,7,0.0,853.79,636.3,217.49
ORD113465,2024-08-18,P1006,S012,C0116,2,0.0,374.88,251.4,123.48
ORD113466,2023-02-25,P1002,S014,C0293,1,0.0,39.79,27.62,12.17
ORD113467,2023-09-30,P1003,S007,C0290,3,0.2,66.98,40.26,26.72
ORD113468,2024-04-08,P1022,S003,C0212,5,0.05,383.04,212.6,170.44
ORD113469,2024-11-08,P1005,S012,C0061,4,0.05,65.93,31.92,34.01
ORD113470,2024-03-31,P1000,S001,C0036,2,0.0,255.7,118.62,137.08
ORD113471,2024-10-31,P1014,S014,C0191,7,0.05,811.1,636.3,174.8
ORD113472,2023-09-06,P1024,S001,C0030,2,0.15,210.09,168.54,41.55
ORD113473,2024-11-28,P1010,S011,C0379,3,0.2,320.64,281.16,39.48
ORD113474,2023-03-19,P1017,S003,C0106,6,0.0,1764.18,870.12,894.06
ORD113475,2024-06-17,P1028,S014,C0290,3,0.0,78.99,53.49,25.5
ORD113476,2023-04-18,P1020,S015,C0337,3,0.2,95.09,68.1,26.99
ORD113477,2023-09-30,P1028,S009,C0038,3,0.05,75.04,53.49,21.55
ORD113478,2023-01-15,P1005,S001,C0072,4,0.15,58.99,31.92,27.07
ORD113479,2024-01-05,P1015,S006,C0212,4,0.2,432.99,372.36,60.63
ORD113480,2023-10-31,P1009,S014,C0102,2,0.15,179.6,135.26,44.34
ORD113481,2024-11-02,P1016,S008,C0314,3,0.1,83.94,43.29,40.65
ORD113482,2023-07-24,P1009,S008,C0090,5,0.2,422.6,338.15,84.45
ORD113483,2023-04-23,P1022,S012,C0369,4,0.1,290.3,170.08,120.22
ORD113484,2024-11-10,P1008,S006,C0187,1,0.1,78.34,49.12,29.22
ORD113485,2023-09-10,P1016,S003,C0192,3,0.0,93.27,43.29,49.98
ORD113486,2024-03-16,P1003,S014,C0003,3,0.15,71.17,40.26,30.91
ORD113487,2023-07-05,P1020,S008,C0015,1,0.0,39.62,22.7,16.92
ORD113488,2023-08-15,P1002,S013,C0226,3,0.0,119.37,82.86,36.51
ORD113489,2024-06-11,P1029,S004,C0336,5,0.05,87.45,57.8,29.65
ORD113490,2024-10-29,P1009,S004,C0347,3,0.0,316.95,202.89,114.06
ORD113491,2023-12-20,P1020,S008,C0324,9,0.0,356.58,204.3,152.28
ORD113492,2024-09-14,P1029,S007,C0295,4,0.0,73.64,46.24,27.4
ORD113493,2023-01-01,P1001,S012,C0096,2,0.2,326.98,222.28,104.7
ORD113494,2024-07-06,P1006,S010,C0371,6,0.05,1068.41,754.2,314.21
ORD113495,2024-07-13,P1006,S010,C0260,1,0.0,187.44,125.7,61.74
ORD113496,2024-02-24,P1009,S013,C0070,5,0.0,528.25,338.15,190.1
ORD113497,2024-09-11,P1015,S001,C0162,2,0.1,243.56,186.18,57.38
ORD113498,2023-06-10,P1022,S005,C0399,1,0.05,76.61,42.52,34.09
ORD113499,2023-06-10,P1012,S010,C0163,1,0.0,142.73,71.13,71.6
ORD113500,2023-05-08,P1029,S009,C0005,3,0.0,55.23,34.68,20.55
ORD113501,2024-12-22,P1011,S010,C0076,1,0.0,77.19,47.36,29.83
ORD113502,2023-05-31,P1001,S009,C0079,5,0.0,1021.8,555.7,466.1
ORD113503,2024-03-19,P1029,S003,C0327,2,0.2,29.46,23.12,6.34
ORD113504,2024-04-15,P1009,S014,C0149,1,0.15,89.8,67.63,22.17
ORD113505,2024-04-07,P1026,S008,C0185,2,0.2,475.73,282.46,193.27
ORD113506,2024-12-30,P1009,S015,C0277,4,0.0,422.6,270.52,152.08
ORD113507,2023-01-30,P1012,S005,C0156,4,0.0,570.92,284.52,286.4
ORD113508,2024-04-17,P1005,S011,C0091,1,0.0,17.35,7.98,9.37
ORD113509,2024-07-10,P1016,S007,C0009,1,0.15,26.43,14.43,12.0
ORD113510,2023-03-21,P1025,S015,C0170,5,0.05,1381.44,727.95,653.49
ORD113511,2023-02-08,P1022,S007,C0101,1,0.0,80.64,42.52,38.12
ORD113512,2023-08-28,P1006,S009,C0289,1,0.15,159.32,125.7,33.62
ORD113513,2024-07-10,P1017,S013,C0202,2,0.15,499.85,290.04,209.81
ORD113514,2024-08-12,P1011,S005,C0342,2,0.15,131.22,94.72,36.5
ORD113515,2023-12-03,P1024,S011,C0044,5,0.0,617.9,421.35,196.55
ORD113516,2023-10-07,P1011,S012,C0041,2,0.05,146.66,94.72,51.94
ORD113517,2023-04-26,P1014,S004,C0177,2,0.0,243.94,181.8,62.14
ORD113518,2023-09-26,P1015,S005,C0135,2,0.0,270.62,186.18,84.44
ORD113519,2023-12-01,P1019,S009,C0200,8,0.1,1272.67,833.68,438.99
ORD113520,2023-11-08,P1023,S006,C0308,3,0.0,266.25,150.6,115.65
ORD113521,2023-02-22,P1025,S013,C0041,5,0.1,1308.73,727.95,580.78
ORD113522,2023-03-09,P1012,S007,C0007,4,0.0,570.92,284.52,286.4
ORD113523,2024-11-24,P1022,S015,C0049,1,0.1,72.58,42.52,30.06
ORD113524,2023-02-03,P1015,S011,C0086,1,0.0,135.31,93.09,42.22
ORD113525,2024-01-21,P1004,S014,C0373,2,0.1,321.37,184.32,137.05
ORD113526,2023-09-06,P1015,S003,C0177,4,0.0,541.24,372.36,168.88
ORD113527,2023-04-21,P1025,S005,C0174,4,0.05,1105.15,582.36,522.79
ORD113528,2023-04-04,P1006,S013,C0201,2,0.1,337.39,251.4,85.99
ORD113529,2024-02-14,P1008,S009,C0040,3,0.1,235.04,147.36,87.68
ORD113530,2023-06-28,P1009,S012,C0350,4,0.15,359.21,270.52,88.69
ORD113531,2023-02-16,P1013,S002,C0118,1,0.0,59.85,33.95,25.9
ORD113532,2024-08-26,P1027,S010,C0043,6,0.05,1113.1,550.2,562.9
ORD113533,2024-01-11,P1008,S010,C0048,1,0.1,78.34,49.12,29.22
ORD113534,2024-12-24,P1014,S011,C0394,1,0.0,121.97,90.9,31.07
ORD113535,2024-08-09,P1025,S006,C0319,4,0.0,1163.32,582.36,580.96
ORD113536,2023-07-21,P1004,S004,C0347,2,0.0,357.08,184.32,172.76
ORD113537,2024-03-20,P1015,S010,C0227,4,0.0,541.24,372.36,168.88
ORD113538,2023-10-24,P1020,S002,C0003,1,0.0,39.62,22.7,16.92
ORD113539,2023-11-04,P1020,S002,C0007,7,0.0,277.34,158.9,118.44
ORD113540,2024-12-23,P1025,S010,C0041,3,0.05,828.87,436.77,392.1
ORD113541,2024-05-07,P1026,S006,C0379,3,0.0,891.99,423.69,468.3
ORD113542,2023-12-04,P1000,S012,C0386,4,0.0,511.4,237.24,274.16
ORD113543,2024-10-07,P1019,S013,C0381,2,0.05,335.84,208.42,127.42
ORD113544,2023-03-07,P1002,S010,C0390,2,0.05,75.6,55.24,20.36
ORD113545,2024-02-26,P1007,S006,C0106,1,0.0,45.95,31.36,14.59
ORD113546,2024-06-23,P1013,S006,C0126,3,0.0,179.55,101.85,77.7
ORD113547,2024-09-20,P1005,S013,C0030,3,0.0,52.05,23.94,28.11
ORD113548,2024-05-07,P1019,S015,C0122,5,0.0,883.8,521.05,362.75
ORD113549,2023-11-13,P1011,S011,C0032,4,0.05,293.32,189.44,103.88
ORD113550,2024-09-17,P1011,S004,C0071,3,0.2,185.26,142.08,43.18
ORD113551,2023-03-16,P1021,S013,C0157,5,0.15,89.89,49.95,39.94
ORD113552,2024-12-14,P1027,S003,C0397,1,0.0,195.28,91.7,103.58
ORD113553,2023-02-28,P1014,S001,C0160,1,0.0,121.97,90.9,31.07
ORD113554,2024-01-21,P1006,S003,C0281,4,0.0,749.76,502.8,246.96
ORD113555,2023-01-15,P1025,S012,C0080,7,0.1,1832.23,1019.13,813.1
ORD113556,2023-08-19,P1001,S002,C0136,1,0.0,204.36,111.14,93.22
ORD113557,2024-09-08,P1003,S009,C0360,1,0.0,27.91,13.42,14.49
ORD113558,2024-11-07,P1027,S005,C0046,1,0.15,165.99,91.7,74.29
ORD113559,2023-07-18,P1019,S010,C0287,2,0.15,300.49,208.42,92.07
ORD113560,2023-12-20,P1022,S008,C0262,3,0.05,229.82,127.56,102.26
ORD113561,2023-02-04,P1022,S013,C0213,1,0.0,80.64,42.52,38.12
ORD113562,2023-06-11,P1013,S007,C0040,7,0.05,398.0,237.65,160.35
ORD113563,2024-04-15,P1010,S006,C0227,2,0.0,267.2,187.44,79.76
ORD113564,2024-06-14,P1020,S003,C0322,3,0.0,118.86,68.1,50.76
ORD113565,2024-02-27,P1004,S008,C0045,1,0.05,169.61,92.16,77.45
ORD113566,2023-12-14,P1020,S006,C0252,1,0.1,35.66,22.7,12.96
ORD113567,2024-11-24,P1029,S013,C0379,13,0.1,215.4,150.28,65.12
ORD113568,2023-05-27,P1013,S014,C0148,9,0.05,511.72,305.55,206.17
ORD113569,2024-01-09,P1019,S006,C0352,6,0.05,1007.53,625.26,382.27
ORD113570,2024-11-18,P1019,S003,C0259,3,0.1,477.25,312.63,164.62
ORD113571,2024-11-05,P1024,S006,C0313,1,0.0,123.58,84.27,39.31
ORD113572,2024-02-20,P1018,S007,C0325,1,0.0,68.24,49.17,19.07
ORD113573,2024-11-17,P1000,S012,C0230,5,0.05,607.29,296.55,310.74
ORD113574,2024-05-08,P1019,S009,C0217,3,0.1,477.25,312.63,164.62
ORD113575,2024-07-12,P1000,S008,C0254,1,0.0,127.85,59.31,68.54
ORD113576,2023-09-13,P1000,S007,C0001,1,0.0,127.85,59.31,68.54
ORD113577,2024-11-16,P1013,S008,C0103,3,0.0,179.55,101.85,77.7
ORD113578,2023-04-13,P1012,S008,C0375,1,0.0,142.73,71.13,71.6
ORD113579,2023-05-01,P1011,S013,C0204,3,0.0,231.57,142.08,89.49
ORD113580,2024-02-23,P1009,S007,C0185,4,0.1,380.34,270.52,109.82
ORD113581,2023-12-16,P1002,S011,C0156,1,0.0,39.79,27.62,12.17
ORD113582,2024-10-18,P1008,S010,C0060,3,0.2,208.92,147.36,61.56
ORD113583,2023-02-11,P1009,S005,C0087,2,0.0,211.3,135.26,76.04
ORD113584,2024-01-02,P1024,S003,C0298,2,0.15,210.09,168.54,41.55
ORD113585,2023-01-29,P1013,S011,C0098,4,0.1,215.46,135.8,79.66
ORD113586,2023-01-14,P1021,S005,C0243,3,0.0,63.45,29.97,33.48
ORD113587,2024-04-29,P1008,S015,C0069,1,0.0,87.05,49.12,37.93
ORD113588,2023-07-08,P1007,S006,C0387,3,0.0,137.85,94.08,43.77
ORD113589,2023-10-22,P1029,S006,C0156,4,0.0,73.64,46.24,27.4
ORD113590,2023-07-02,P1000,S004,C0355,3,0.2,306.84,177.93,128.91
ORD113591,2024-07-01,P1024,S011,C0206,4,0.0,494.32,337.08,157.24
ORD113592,2023-02-06,P1021,S001,C0261,2,0.15,35.96,19.98,15.98
ORD113593,2023-01-14,P1021,S003,C0133,7,0.15,125.84,69.93,55.91
ORD113594,2024-09-26,P1012,S011,C0240,1,0.0,142.73,71.13,71.6
ORD113595,2024-08-17,P1023,S014,C0361,3,0.1,239.62,150.6,89.02
ORD113596,2023-06-08,P1021,S014,C0138,1,0.0,21.15,9.99,11.16
ORD113597,2024-05-08,P1001,S002,C0237,4,0.1,735.7,444.56,291.14
ORD113598,2023-11-25,P1022,S011,C0288,7,0.0,564.48,297.64,266.84
ORD113599,2024-09-05,P1021,S010,C0264,1,0.0,21.15,9.99,11.16
ORD113600,2023-03-24,P1028,S011,C0195,3,0.0,78.99,53.49,25.5
ORD113601,2024-07-09,P1022,S004,C0147,4,0.0,322.56,170.08,152.48
ORD113602,2024-08-02,P1003,S008,C0027,4,0.1,100.48,53.68,46.8
ORD113603,2024-07-13,P1001,S004,C0155,2,0.0,408.72,222.28,186.44
ORD113604,2024-07-22,P1029,S010,C0034,7,0.0,128.87,80.92,47.95
ORD113605,2024-08-09,P1009,S005,C0016,2,0.15,179.6,135.26,44.34
ORD113606,2023-01-22,P1020,S012,C0295,4,0.0,158.48,90.8,67.68
ORD113607,2023-05-12,P1002,S009,C0358,4,0.15,135.29,110.48,24.81
ORD113608,2024-04-09,P1019,S008,C0115,5,0.0,883.8,521.05,362.75
ORD113609,2024-03-31,P1012,S009,C0016,2,0.0,285.46,142.26,143.2
ORD113610,2023-10-29,P1013,S001,C0003,4,0.1,215.46,135.8,79.66
ORD113611,2023-09-24,P1012,S004,C0194,6,0.0,856.38,426.78,429.6
ORD113612,2024-01-30,P1010,S004,C0277,2,0.1,240.48,187.44,53.04
ORD113613,2023-04-30,P1016,S014,C0216,1,0.0,31.09,14.43,16.66
ORD113614,2023-09-03,P1019,S010,C0350,2,0.2,282.82,208.42,74.4
ORD113615,2024-07-21,P1005,S008,C0266,3,0.0,52.05,23.94,28.11
ORD113616,2023-02-07,P1005,S011,C0180,4,0.05,65.93,31.92,34.01
ORD113617,2023-09-02,P1008,S014,C0214,7,0.2,487.48,343.84,143.64
ORD113618,2023-01-21,P1028,S008,C0208,1,0.0,26.33,17.83,8.5
ORD113619,2023-04-20,P1011,S014,C0359,2,0.0,154.38,94.72,59.66
ORD113620,2024-08-28,P1018,S002,C0149,2,0.1,122.83,98.34,24.49
ORD113621,2024-01-29,P1011,S011,C0120,6,0.05,439.98,284.16,155.82
ORD113622,2024-02-14,P1021,S012,C0355,3,0.1,57.1,29.97,27.13
ORD113623,2024-10-09,P1001,S005,C0211,2,0.2,326.98,222.28,104.7
ORD113624,2023-01-08,P1021,S006,C0397,1,0.1,19.04,9.99,9.05
ORD113625,2024-03-19,P1029,S010,C0267,4,0.15,62.59,46.24,16.35
ORD113626,2023-11-24,P1009,S015,C0161,4,0.05,401.47,270.52,130.95
ORD113627,2023-10-17,P1028,S004,C0246,3,0.0,78.99,53.49,25.5
ORD113628,2024-05-25,P1013,S002,C0266,3,0.0,179.55,101.85,77.7
ORD113629,2023-12-27,P1006,S015,C0028,6,0.1,1012.18,754.2,257.98
ORD113630,2024-08-21,P1027,S008,C0158,3,0.0,585.84,275.1,310.74
ORD113631,2024-12-16,P1026,S006,C0162,1,0.0,297.33,141.23,156.1
ORD113632,2023-08-07,P1014,S010,C0012,2,0.0,243.94,181.8,62.14
ORD113633,2024-02-10,P1019,S003,C0167,1,0.0,176.76,104.21,72.55
ORD113634,2024-09-12,P1010,S010,C0065,3,0.05,380.76,281.16,99.6
ORD113635,2023-08-08,P1029,S013,C0252,3,0.15,46.95,34.68,12.27
ORD113636,2024-08-17,P1012,S010,C0240,3,0.05,406.78,213.39,193.39
ORD113637,2023-04-17,P1007,S011,C0062,3,0.0,137.85,94.08,43.77
ORD113638,2024-08-03,P1021,S008,C0242,3,0.0,63.45,29.97,33.48
ORD113639,2024-08-31,P1019,S012,C0386,4,0.0,707.04,416.84,290.2
ORD113640,2024-12-24,P1011,S003,C0011,4,0.2,247.01,189.44,57.57
ORD113641,2023-10-13,P1013,S003,C0367,5,0.2,239.4,169.75,69.65
ORD113642,2023-01-08,P1010,S012,C0257,3,0.0,400.8,281.16,119.64
ORD113643,2023-07-08,P1015,S013,C0366,2,0.2,216.5,186.18,30.32
ORD113644,2023-03-22,P1012,S009,C0042,1,0.05,135.59,71.13,64.46
ORD113645,2023-04-18,P1012,S002,C0193,3,0.15,363.96,213.39,150.57
ORD113646,2023-11-17,P1007,S001,C0080,1,0.0,45.95,31.36,14.59
ORD113647,2024-08-01,P1016,S009,C0251,4,0.0,124.36,57.72,66.64
ORD113648,2024-11-16,P1001,S014,C0352,3,0.15,521.12,333.42,187.7
ORD113649,2023-12-12,P1024,S004,C0121,3,0.0,370.74,252.81,117.93
ORD113650,2023-11-24,P1013,S009,C0147,12,0.2,574.56,407.4,167.16
ORD113651,2024-07-08,P1020,S004,C0030,2,0.05,75.28,45.4,29.88
ORD113652,2024-11-29,P1017,S011,C0303,3,0.0,882.09,435.06,447.03
ORD113653,2023-10-29,P1025,S002,C0365,6,0.2,1395.98,873.54,522.44
ORD113654,2023-07-19,P1020,S009,C0018,1,0.05,37.64,22.7,14.94
ORD113655,2024-02-23,P1024,S014,C0059,4,0.0,494.32,337.08,157.24
ORD113656,2023-02-08,P1011,S014,C0168,3,0.0,231.57,142.08,89.49
ORD113657,2023-11-03,P1026,S015,C0310,1,0.0,297.33,141.23,156.1
ORD113658,2023-01-04,P1003,S004,C0228,1,0.05,26.51,13.42,13.09
ORD113659,2024-09-24,P1029,S013,C0058,1,0.0,18.41,11.56,6.85
ORD113660,2023-03-18,P1014,S012,C0004,7,0.15,725.72,636.3,89.42
ORD113661,2024-04-12,P1011,S003,C0237,3,0.2,185.26,142.08,43.18
ORD113662,2023-06-28,P1019,S009,C0100,4,0.0,707.04,416.84,290.2
ORD113663,2024-10-06,P1009,S009,C0193,1,0.0,105.65,67.63,38.02
ORD113664,2023-10-03,P1027,S007,C0322,2,0.0,390.56,183.4,207.16
ORD113665,2023-06-01,P1009,S009,C0006,2,0.15,179.6,135.26,44.34
ORD113666,2023-06-13,P1027,S002,C0067,2,0.2,312.45,183.4,129.05
ORD113667,2023-10-17,P1015,S008,C0263,3,0.1,365.34,279.27,86.07
ORD113668,2024-01-13,P1020,S006,C0145,2,0.0,79.24,45.4,33.84
ORD113669,2024-09-12,P1009,S001,C0241,8,0.1,760.68,541.04,219.64
ORD113670,2024-09-29,P1029,S003,C0219,2,0.0,36.82,23.12,13.7
ORD113671,2023-11-06,P1028,S014,C0144,6,0.0,157.98,106.98,51.0
ORD113672,2024-01-24,P1004,S009,C0233,1,0.15,151.76,92.16,59.6
ORD113673,2024-10-19,P1000,S011,C0355,3,0.05,364.37,177.93,186.44
ORD113674,2023-07-02,P1027,S008,C0056,2,0.0,390.56,183.4,207.16
ORD113675,2023-11-02,P1015,S006,C0188,6,0.1,730.67,558.54,172.13
ORD113676,2023-03-13,P1023,S015,C0317,3,0.0,266.25,150.6,115.65
ORD113677,2023-08-07,P1009,S009,C0116,2,0.0,211.3,135.26,76.04
ORD113678,2024-12-19,P1006,S003,C0018,11,0.15,1752.56,1382.7,369.86
ORD113679,2023-06-22,P1013,S009,C0185,3,0.1,161.6,101.85,59.75
ORD113680,2024-10-14,P1024,S007,C0280,1,0.15,105.04,84.27,20.77
ORD113681,2023-09-29,P1010,S002,C0225,2,0.05,253.84,187.44,66.4
ORD113682,2024-12-26,P1018,S003,C0039,3,0.1,184.25,147.51,36.74
ORD113683,2024-04-12,P1008,S004,C0044,4,0.1,313.38,196.48,116.9
ORD113684,2023-09-26,P1007,S014,C0121,3,0.0,137.85,94.08,43.77
ORD113685,2023-01-20,P1016,S015,C0042,1,0.0,31.09,14.43,16.66
ORD113686,2024-07-31,P1016,S008,C0298,2,0.05,59.07,28.86,30.21
ORD113687,2024-05-17,P1005,S011,C0135,2,0.15,29.5,15.96,13.54
ORD113688,2023-05-27,P1000,S002,C0288,3,0.0,383.55,177.93,205.62
ORD113689,2024-03-04,P1016,S001,C0316,6,0.2,149.23,86.58,62.65
ORD113690,2023-06-14,P1022,S013,C0131,1,0.1,72.58,42.52,30.06
ORD113691,2023-11-06,P1016,S008,C0061,1,0.0,31.09,14.43,16.66
ORD113692,2024-06-01,P1003,S015,C0303,1,0.0,27.91,13.42,14.49
ORD113693,2023-01-14,P1025,S007,C0148,3,0.05,828.87,436.77,392.1
ORD113694,2023-05-12,P1016,S004,C0014,1,0.1,27.98,14.43,13.55
ORD113695,2024-03-14,P1010,S012,C0183,1,0.15,113.56,93.72,19.84
ORD113696,2024-11-04,P1019,S013,C0261,4,0.0,707.04,416.84,290.2
ORD113697,2023-09-20,P1006,S010,C0328,5,0.05,890.34,628.5,261.84
ORD113698,2024-10-04,P1012,S002,C0362,4,0.0,570.92,284.52,286.4
ORD113699,2023-08-13,P1025,S002,C0208,3,0.1,785.24,436.77,348.47
ORD113700,2023-09-15,P1000,S012,C0119,2,0.05,242.92,118.62,124.3
ORD113701,2023-08-22,P1012,S010,C0366,2,0.1,256.91,142.26,114.65
ORD113702,2023-12-02,P1025,S012,C0268,1,0.0,290.83,145.59,145.24
ORD113703,2024-02-13,P1027,S009,C0384,2,0.05,371.03,183.4,187.63
ORD113704,2023-01-24,P1004,S005,C0128,3,0.0,535.62,276.48,259.14
ORD113705,2023-09-28,P1011,S005,C0248,5,0.15,328.06,236.8,91.26
ORD113706,2023-04-05,P1001,S002,C0159,3,0.0,613.08,333.42,279.66
ORD113707,2023-05-22,P1005,S013,C0135,3,0.2,41.64,23.94,17.7
ORD113708,2024-11-24,P1001,S001,C0309,7,0.1,1287.47,777.98,509.49
ORD113709,2024-12-18,P1026,S014,C0212,1,0.2,237.86,141.23,96.63
ORD113710,2023-03-22,P1020,S014,C0080,4,0.0,158.48,90.8,67.68
ORD113711,2023-10-01,P1011,S007,C0050,6,0.05,439.98,284.16,155.82
ORD113712,2023-10-03,P1017,S003,C0250,1,0.1,264.63,145.02,119.61
ORD113713,2024-04-09,P1008,S013,C0119,5,0.05,413.49,245.6,167.89
ORD113714,2023-07-27,P1024,S006,C0151,4,0.15,420.17,337.08,83.09
ORD113715,2023-10-23,P1009,S006,C0202,1,0.05,100.37,67.63,32.74
ORD113716,2023-02-08,P1005,S001,C0144,3,0.1,46.85,23.94,22.91
ORD113717,2023-10-15,P1018,S013,C0146,2,0.05,129.66,98.34,31.32
ORD113718,2023-05-04,P1004,S006,C0286,2,0.0,357.08,184.32,172.76
ORD113719,2023-10-10,P1027,S012,C0336,1,0.0,195.28,91.7,103.58
ORD113720,2023-06-29,P1025,S014,C0254,4,0.0,1163.32,582.36,580.96
ORD113721,2023-04-07,P1011,S003,C0326,1,0.2,61.75,47.36,14.39
ORD113722,2023-07-10,P1006,S003,C0333,2,0.1,337.39,251.4,85.99
ORD113723,2023-03-15,P1005,S015,C0020,2,0.0,34.7,15.96,18.74
ORD113724,2024-03-22,P1022,S001,C0254,8,0.0,645.12,340.16,304.96
ORD113725,2024-05-11,P1003,S010,C0027,3,0.0,83.73,40.26,43.47
